PointsPerGame,PointsAgainstPerGame,Off1stDownsPerGame,1stDownsGivenPerGame,OffTotalYardsPerGame,YardsGivenUpPerGame,OffPassYardsPerGame,PassYardsGivenUpPerGame,OffRushYardsPerGame,RushYardsGivenUpPerGame,OffTurnoversPerGame,TurnoversCausedPerGame,WinRatio,MadePlayoffs
15.777777777777779,18.0,16.88888888888889,19.555555555555557,252.11111111111111,308.55555555555554,132.11111111111111,157.88888888888889,120.0,150.66666666666666,1.3333333333333333,2.4444444444444446,0.4444444444444444,0
15.555555555555555,20.0,14.333333333333334,19.666666666666668,241.33333333333334,334.55555555555554,139.44444444444446,213.22222222222223,101.88888888888889,121.33333333333333,1.6666666666666667,1.4444444444444444,0.3333333333333333,0
15.88888888888889,18.444444444444443,15.444444444444445,19.77777777777778,268.3333333333333,359.6666666666667,163.77777777777777,241.22222222222223,104.55555555555556,118.44444444444444,1.1111111111111112,1.7777777777777777,0.5555555555555556,0
21.333333333333332,21.0,16.88888888888889,18.0,303.77777777777777,309.22222222222223,213.77777777777777,205.33333333333334,90.0,103.88888888888889,2.0,1.4444444444444444,0.5555555555555556,0
15.555555555555555,23.333333333333332,14.444444444444445,20.11111111111111,268.22222222222223,373.0,160.55555555555554,200.0,107.66666666666667,173.0,1.8888888888888888,2.111111111111111,0.3333333333333333,0
18.22222222222222,27.22222222222222,17.22222222222222,21.22222222222222,302.77777777777777,373.6666666666667,192.11111111111111,206.77777777777777,110.66666666666667,166.88888888888889,1.6666666666666667,0.8888888888888888,0.1111111111111111,0
25.444444444444443,24.22222222222222,20.22222222222222,22.22222222222222,357.6666666666667,386.8888888888889,222.66666666666666,261.44444444444446,135.0,125.44444444444444,1.7777777777777777,2.2222222222222223,0.5555555555555556,0
23.444444444444443,31.666666666666668,19.555555555555557,23.77777777777778,358.6666666666667,410.0,215.55555555555554,246.33333333333334,143.11111111111111,163.66666666666666,2.3333333333333335,1.2222222222222223,0.3333333333333333,0
21.0,26.22222222222222,19.555555555555557,20.666666666666668,344.6666666666667,362.1111111111111,198.88888888888889,246.88888888888889,145.77777777777777,115.22222222222223,1.7777777777777777,1.6666666666666667,0.3333333333333333,0
21.22222222222222,20.22222222222222,17.333333333333332,20.0,331.0,320.6666666666667,230.77777777777777,224.55555555555554,100.22222222222223,96.11111111111111,1.5555555555555556,2.111111111111111,0.5555555555555556,0
25.666666666666668,23.0,18.333333333333332,21.11111111111111,342.6666666666667,349.55555555555554,200.33333333333334,251.88888888888889,142.33333333333334,97.66666666666667,1.2222222222222223,1.7777777777777777,0.5555555555555556,0
26.333333333333332,22.555555555555557,20.22222222222222,21.22222222222222,343.6666666666667,351.1111111111111,188.66666666666666,242.22222222222223,155.0,108.88888888888889,0.5555555555555556,1.3333333333333333,0.4444444444444444,0
20.444444444444443,21.77777777777778,16.88888888888889,21.88888888888889,292.0,359.8888888888889,180.44444444444446,242.88888888888889,111.55555555555556,117.0,0.7777777777777778,2.0,0.5555555555555556,1
10.666666666666666,26.77777777777778,15.222222222222221,19.444444444444443,248.33333333333334,313.6666666666667,151.0,212.0,97.33333333333333,101.66666666666667,2.4444444444444446,1.4444444444444444,0.2222222222222222,0
19.333333333333332,16.666666666666668,20.444444444444443,17.88888888888889,336.8888888888889,304.22222222222223,212.55555555555554,188.66666666666666,124.33333333333333,115.55555555555556,1.3333333333333333,1.2222222222222223,0.6666666666666666,1
26.88888888888889,25.88888888888889,24.0,22.88888888888889,377.3333333333333,364.8888888888889,277.0,239.0,100.33333333333333,125.88888888888889,1.2222222222222223,1.5555555555555556,0.7777777777777778,1
22.22222222222222,13.222222222222221,15.333333333333334,18.555555555555557,288.3333333333333,301.55555555555554,150.44444444444446,196.22222222222223,137.88888888888889,105.33333333333333,1.4444444444444444,2.7777777777777777,0.7777777777777778,1
20.0,20.555555555555557,16.0,16.555555555555557,313.1111111111111,269.22222222222223,206.33333333333334,171.22222222222223,106.77777777777777,98.0,2.888888888888889,1.3333333333333333,0.6666666666666666,1
23.333333333333332,20.0,20.77777777777778,19.444444444444443,330.44444444444446,312.3333333333333,197.11111111111111,217.33333333333334,133.33333333333334,95.0,2.3333333333333335,1.7777777777777777,0.5555555555555556,0
18.666666666666668,15.666666666666666,16.555555555555557,18.0,284.6666666666667,315.77777777777777,179.33333333333334,234.33333333333334,105.33333333333333,81.44444444444444,2.3333333333333335,2.2222222222222223,0.5555555555555556,0
13.666666666666666,20.666666666666668,15.555555555555555,16.555555555555557,271.44444444444446,295.6666666666667,184.77777777777777,150.11111111111111,86.66666666666667,145.55555555555554,2.4444444444444446,0.7777777777777778,0.1111111111111111,0
18.0,19.333333333333332,15.88888888888889,20.22222222222222,319.8888888888889,319.1111111111111,208.55555555555554,204.0,111.33333333333333,115.11111111111111,2.0,1.5555555555555556,0.3333333333333333,0
16.22222222222222,18.666666666666668,18.22222222222222,16.666666666666668,318.6666666666667,277.0,219.22222222222223,177.22222222222223,99.44444444444444,99.77777777777777,1.7777777777777777,1.5555555555555556,0.3333333333333333,0
19.555555555555557,28.555555555555557,19.77777777777778,20.22222222222222,316.22222222222223,334.22222222222223,196.77777777777777,184.55555555555554,119.44444444444444,149.66666666666666,1.7777777777777777,1.0,0.0,0
21.333333333333332,20.22222222222222,19.555555555555557,17.77777777777778,350.3333333333333,328.1111111111111,244.44444444444446,234.44444444444446,105.88888888888889,93.66666666666667,0.7777777777777778,1.6666666666666667,0.5555555555555556,1
24.22222222222222,25.22222222222222,20.11111111111111,18.333333333333332,316.22222222222223,336.8888888888889,160.0,239.44444444444446,156.22222222222223,97.44444444444444,1.4444444444444444,1.3333333333333333,0.4444444444444444,0
19.11111111111111,21.333333333333332,19.666666666666668,17.22222222222222,344.3333333333333,314.1111111111111,239.88888888888889,203.88888888888889,104.44444444444444,110.22222222222223,1.7777777777777777,1.2222222222222223,0.5555555555555556,0
17.555555555555557,19.77777777777778,18.666666666666668,19.333333333333332,320.6666666666667,361.44444444444446,206.44444444444446,256.3333333333333,114.22222222222223,105.11111111111111,1.5555555555555556,0.6666666666666666,0.2222222222222222,0
19.22222222222222,20.666666666666668,17.444444444444443,20.333333333333332,323.8888888888889,372.22222222222223,218.44444444444446,278.0,105.44444444444444,94.22222222222223,1.8888888888888888,1.2222222222222223,0.4444444444444444,0
21.444444444444443,23.22222222222222,17.444444444444443,21.11111111111111,303.8888888888889,357.1111111111111,216.88888888888889,238.0,87.0,119.11111111111111,1.7777777777777777,1.7777777777777777,0.4444444444444444,0
25.22222222222222,19.0,22.0,18.0,350.44444444444446,309.77777777777777,222.88888888888889,210.77777777777777,127.55555555555556,99.0,1.5555555555555556,2.111111111111111,0.5555555555555556,0
21.22222222222222,25.0,20.333333333333332,22.22222222222222,350.22222222222223,390.22222222222223,247.22222222222223,254.66666666666666,103.0,135.55555555555554,1.3333333333333333,1.0,0.4444444444444444,0
22.666666666666668,22.88888888888889,17.77777777777778,21.22222222222222,339.77777777777777,364.3333333333333,219.44444444444446,235.55555555555554,120.33333333333333,128.77777777777777,1.3333333333333333,1.3333333333333333,0.5555555555555556,1
15.222222222222221,24.88888888888889,17.555555555555557,20.0,275.0,341.22222222222223,194.88888888888889,225.0,80.11111111111111,116.22222222222223,1.3333333333333333,0.8888888888888888,0.4444444444444444,0
20.77777777777778,25.0,16.0,20.77777777777778,315.77777777777777,394.0,212.66666666666666,257.8888888888889,103.11111111111111,136.11111111111111,1.4444444444444444,2.0,0.5555555555555556,0
13.222222222222221,29.77777777777778,16.555555555555557,21.88888888888889,258.55555555555554,391.0,194.11111111111111,244.88888888888889,64.44444444444444,146.11111111111111,2.111111111111111,0.7777777777777778,0.2222222222222222,0
27.88888888888889,20.22222222222222,20.555555555555557,23.11111111111111,318.1111111111111,371.8888888888889,219.44444444444446,243.77777777777777,98.66666666666667,128.11111111111111,1.1111111111111112,1.6666666666666667,0.6666666666666666,0
23.11111111111111,21.444444444444443,19.666666666666668,17.77777777777778,328.55555555555554,321.55555555555554,233.0,208.33333333333334,95.55555555555556,113.22222222222223,2.4444444444444446,2.2222222222222223,0.6666666666666666,0
20.444444444444443,20.22222222222222,17.22222222222222,17.88888888888889,298.6666666666667,327.1111111111111,159.22222222222223,182.11111111111111,139.44444444444446,145.0,1.2222222222222223,3.111111111111111,0.6666666666666666,1
19.22222222222222,24.0,17.333333333333332,20.444444444444443,298.22222222222223,371.3333333333333,208.55555555555554,232.22222222222223,89.66666666666667,139.11111111111111,1.6666666666666667,1.6666666666666667,0.4444444444444444,1
18.444444444444443,19.22222222222222,17.333333333333332,19.88888888888889,320.55555555555554,327.6666666666667,222.88888888888889,172.55555555555554,97.66666666666667,155.11111111111111,1.1111111111111112,1.3333333333333333,0.3333333333333333,0
22.444444444444443,17.555555555555557,19.22222222222222,18.11111111111111,348.55555555555554,311.0,202.66666666666666,206.11111111111111,145.88888888888889,104.88888888888889,0.8888888888888888,2.0,0.6666666666666666,1
13.444444444444445,22.22222222222222,15.666666666666666,19.555555555555557,242.44444444444446,304.6666666666667,159.55555555555554,169.33333333333334,82.88888888888889,135.33333333333334,2.4444444444444446,1.8888888888888888,0.2222222222222222,0
19.666666666666668,23.0,18.0,22.333333333333332,291.77777777777777,361.1111111111111,179.22222222222223,217.88888888888889,112.55555555555556,143.22222222222223,1.6666666666666667,1.7777777777777777,0.5555555555555556,1
17.666666666666668,25.333333333333332,18.22222222222222,22.333333333333332,290.22222222222223,380.22222222222223,195.66666666666666,228.0,94.55555555555556,152.22222222222223,1.5555555555555556,1.0,0.1111111111111111,0
28.333333333333332,21.11111111111111,19.444444444444443,18.555555555555557,332.22222222222223,299.8888888888889,208.77777777777777,223.44444444444446,123.44444444444444,76.44444444444444,1.8888888888888888,2.0,0.6666666666666666,0
22.11111111111111,17.555555555555557,18.444444444444443,16.444444444444443,339.8888888888889,281.55555555555554,169.77777777777777,170.0,170.11111111111111,111.55555555555556,2.0,1.7777777777777777,0.4444444444444444,1
23.11111111111111,16.666666666666668,19.666666666666668,18.444444444444443,362.0,306.6666666666667,211.33333333333334,217.11111111111111,150.66666666666666,89.55555555555556,1.1111111111111112,1.7777777777777777,0.7777777777777778,1
23.88888888888889,22.22222222222222,18.22222222222222,18.333333333333332,314.1111111111111,326.77777777777777,216.0,210.77777777777777,98.11111111111111,116.0,2.0,2.111111111111111,0.5555555555555556,0
19.444444444444443,25.333333333333332,18.11111111111111,21.0,302.6666666666667,348.77777777777777,195.77777777777777,203.77777777777777,106.88888888888889,145.0,1.8888888888888888,1.6666666666666667,0.3333333333333333,0
18.77777777777778,25.666666666666668,18.0,18.0,331.22222222222223,325.22222222222223,202.22222222222223,251.44444444444446,129.0,73.77777777777777,1.8888888888888888,0.7777777777777778,0.5555555555555556,0
17.11111111111111,28.0,19.444444444444443,18.11111111111111,324.3333333333333,319.44444444444446,184.44444444444446,231.0,139.88888888888889,88.44444444444444,2.0,0.3333333333333333,0.1111111111111111,0
24.11111111111111,20.444444444444443,19.77777777777778,17.11111111111111,360.55555555555554,318.44444444444446,243.88888888888889,230.33333333333334,116.66666666666667,88.11111111111111,1.7777777777777777,2.111111111111111,0.5555555555555556,0
19.22222222222222,26.11111111111111,18.77777777777778,20.444444444444443,339.6666666666667,353.22222222222223,226.22222222222223,272.22222222222223,113.44444444444444,81.0,2.111111111111111,1.0,0.3333333333333333,0
21.22222222222222,23.0,16.77777777777778,21.0,310.44444444444446,355.3333333333333,203.77777777777777,234.33333333333334,106.66666666666667,121.0,1.5555555555555556,1.7777777777777777,0.4444444444444444,0
22.0,23.666666666666668,15.777777777777779,19.444444444444443,310.55555555555554,351.6666666666667,200.55555555555554,242.44444444444446,110.0,109.22222222222223,2.2222222222222223,1.6666666666666667,0.3333333333333333,0
14.444444444444445,26.444444444444443,14.11111111111111,20.333333333333332,231.33333333333334,344.3333333333333,164.0,262.44444444444446,67.33333333333333,81.88888888888889,1.8888888888888888,1.3333333333333333,0.2222222222222222,0
13.444444444444445,29.77777777777778,16.333333333333332,24.11111111111111,266.0,402.6666666666667,167.11111111111111,281.77777777777777,98.88888888888889,120.88888888888889,1.1111111111111112,1.1111111111111112,0.0,0
20.11111111111111,13.88888888888889,17.22222222222222,15.555555555555555,322.55555555555554,261.3333333333333,197.77777777777777,163.66666666666666,124.77777777777777,97.66666666666667,1.5555555555555556,2.111111111111111,0.8888888888888888,1
17.666666666666668,22.555555555555557,17.22222222222222,18.11111111111111,293.8888888888889,331.22222222222223,193.33333333333334,243.11111111111111,100.55555555555556,88.11111111111111,1.7777777777777777,1.4444444444444444,0.4444444444444444,0
22.22222222222222,24.666666666666668,18.555555555555557,19.88888888888889,303.1111111111111,340.0,203.55555555555554,234.0,99.55555555555556,106.0,1.8888888888888888,1.8888888888888888,0.5555555555555556,1
28.333333333333332,19.333333333333332,19.0,17.77777777777778,343.44444444444446,316.3333333333333,251.66666666666666,242.77777777777777,91.77777777777777,73.55555555555556,0.8888888888888888,2.2222222222222223,0.7777777777777778,1
18.666666666666668,21.88888888888889,18.666666666666668,17.666666666666668,329.22222222222223,314.1111111111111,202.44444444444446,206.55555555555554,126.77777777777777,107.55555555555556,1.7777777777777777,1.8888888888888888,0.3333333333333333,0
19.444444444444443,25.666666666666668,18.333333333333332,17.11111111111111,325.0,323.55555555555554,222.11111111111111,210.55555555555554,102.88888888888889,113.0,2.0,1.2222222222222223,0.2222222222222222,0
16.22222222222222,27.0,16.11111111111111,21.11111111111111,282.0,374.3333333333333,163.22222222222223,223.44444444444446,118.77777777777777,150.88888888888889,1.7777777777777777,1.6666666666666667,0.2222222222222222,0
19.77777777777778,16.88888888888889,19.0,15.777777777777779,297.8888888888889,269.77777777777777,158.11111111111111,192.66666666666666,139.77777777777777,77.11111111111111,2.4444444444444446,2.3333333333333335,0.6666666666666666,1
24.444444444444443,13.0,17.88888888888889,16.333333333333332,313.22222222222223,284.55555555555554,178.44444444444446,194.44444444444446,134.77777777777777,90.11111111111111,1.0,2.111111111111111,1.0,1
21.0,28.333333333333332,16.444444444444443,20.444444444444443,332.0,379.77777777777777,170.22222222222223,270.44444444444446,161.77777777777777,109.33333333333333,2.111111111111111,1.7777777777777777,0.3333333333333333,0
26.77777777777778,19.88888888888889,15.88888888888889,20.333333333333332,304.8888888888889,350.77777777777777,180.55555555555554,247.66666666666666,124.33333333333333,103.11111111111111,1.7777777777777777,2.2222222222222223,0.5555555555555556,0
20.666666666666668,19.11111111111111,17.0,21.333333333333332,318.3333333333333,349.44444444444446,237.0,224.22222222222223,81.33333333333333,125.22222222222223,1.1111111111111112,1.3333333333333333,0.5555555555555556,0
20.22222222222222,34.22222222222222,17.22222222222222,24.555555555555557,328.0,415.0,229.22222222222223,273.44444444444446,98.77777777777777,141.55555555555554,1.7777777777777777,1.0,0.3333333333333333,0
22.22222222222222,21.77777777777778,17.666666666666668,19.0,322.8888888888889,326.22222222222223,211.66666666666666,211.33333333333334,111.22222222222223,114.88888888888889,1.4444444444444444,1.8888888888888888,0.4444444444444444,0
16.0,24.77777777777778,16.88888888888889,23.22222222222222,308.6666666666667,368.6666666666667,211.33333333333334,232.11111111111111,97.33333333333333,136.55555555555554,1.4444444444444444,1.2222222222222223,0.2222222222222222,0
18.77777777777778,23.77777777777778,19.333333333333332,19.666666666666668,321.55555555555554,329.77777777777777,224.11111111111111,217.44444444444446,97.44444444444444,112.33333333333333,2.111111111111111,1.2222222222222223,0.2222222222222222,0
24.11111111111111,25.11111111111111,21.444444444444443,20.333333333333332,379.44444444444446,356.8888888888889,235.22222222222223,260.44444444444446,144.22222222222223,96.44444444444444,1.4444444444444444,0.7777777777777778,0.4444444444444444,0
22.77777777777778,23.666666666666668,18.666666666666668,20.77777777777778,328.6666666666667,328.3333333333333,203.88888888888889,236.44444444444446,124.77777777777777,91.88888888888889,1.4444444444444444,1.5555555555555556,0.6666666666666666,1
18.666666666666668,16.77777777777778,18.11111111111111,18.333333333333332,299.0,328.0,184.55555555555554,228.22222222222223,114.44444444444444,99.77777777777777,1.1111111111111112,1.0,0.5555555555555556,0
18.666666666666668,18.333333333333332,18.88888888888889,19.333333333333332,313.6666666666667,339.44444444444446,212.88888888888889,236.33333333333334,100.77777777777777,103.11111111111111,1.0,1.5555555555555556,0.4444444444444444,1
27.666666666666668,26.11111111111111,22.88888888888889,24.11111111111111,374.55555555555554,398.1111111111111,225.88888888888889,277.44444444444446,148.66666666666666,120.66666666666667,0.4444444444444444,1.5555555555555556,0.6666666666666666,1
28.444444444444443,22.0,22.444444444444443,19.88888888888889,415.77777777777777,334.6666666666667,297.3333333333333,209.33333333333334,118.44444444444444,125.33333333333333,2.111111111111111,1.2222222222222223,0.6666666666666666,1
27.11111111111111,28.666666666666668,21.666666666666668,19.11111111111111,377.22222222222223,349.1111111111111,249.44444444444446,220.22222222222223,127.77777777777777,128.88888888888889,2.2222222222222223,1.3333333333333333,0.4444444444444444,0
21.666666666666668,20.0,20.555555555555557,18.11111111111111,350.55555555555554,316.55555555555554,259.0,176.77777777777777,91.55555555555556,139.77777777777777,2.111111111111111,1.7777777777777777,0.5555555555555556,1
28.22222222222222,19.0,20.555555555555557,17.666666666666668,359.3333333333333,311.6666666666667,270.3333333333333,185.22222222222223,89.0,126.44444444444444,1.4444444444444444,2.0,0.7777777777777778,1
33.111111111111114,24.444444444444443,24.22222222222222,22.22222222222222,411.55555555555554,391.6666666666667,299.55555555555554,273.8888888888889,112.0,117.77777777777777,1.2222222222222223,2.111111111111111,0.6666666666666666,1
28.88888888888889,12.777777777777779,24.0,15.444444444444445,372.0,271.3333333333333,238.44444444444446,173.88888888888889,133.55555555555554,97.44444444444444,1.2222222222222223,2.0,1.0,1
27.666666666666668,21.0,23.77777777777778,19.555555555555557,379.22222222222223,317.6666666666667,272.55555555555554,158.33333333333334,106.66666666666667,159.33333333333334,0.8888888888888888,1.7777777777777777,1.0,1
29.444444444444443,16.555555555555557,23.77777777777778,17.444444444444443,389.77777777777777,269.8888888888889,259.1111111111111,164.55555555555554,130.66666666666666,105.33333333333333,1.4444444444444444,2.3333333333333335,0.7777777777777778,1
21.22222222222222,21.88888888888889,18.77777777777778,20.444444444444443,310.77777777777777,324.3333333333333,241.55555555555554,190.55555555555554,69.22222222222223,133.77777777777777,1.1111111111111112,1.6666666666666667,0.5555555555555556,1
28.0,15.777777777777779,22.22222222222222,18.666666666666668,401.1111111111111,322.6666666666667,315.1111111111111,214.0,86.0,108.66666666666667,1.1111111111111112,1.8888888888888888,1.0,1
26.666666666666668,20.555555555555557,23.0,19.444444444444443,379.3333333333333,344.22222222222223,288.8888888888889,211.0,90.44444444444444,133.22222222222223,1.1111111111111112,1.7777777777777777,0.6666666666666666,1
14.222222222222221,31.444444444444443,15.222222222222221,22.77777777777778,282.77777777777777,406.1111111111111,182.77777777777777,260.0,100.0,146.11111111111111,1.7777777777777777,0.8888888888888888,0.0,0
20.666666666666668,22.333333333333332,23.666666666666668,20.22222222222222,387.3333333333333,350.55555555555554,277.8888888888889,230.22222222222223,109.44444444444444,120.33333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1
24.666666666666668,21.444444444444443,19.88888888888889,19.0,348.1111111111111,367.77777777777777,237.88888888888889,241.22222222222223,110.22222222222223,126.55555555555556,1.2222222222222223,1.5555555555555556,0.6666666666666666,1
32.22222222222222,23.444444444444443,26.11111111111111,19.88888888888889,451.22222222222223,361.6666666666667,337.44444444444446,263.55555555555554,113.77777777777777,98.11111111111111,1.6666666666666667,1.6666666666666667,0.6666666666666666,1
22.22222222222222,25.22222222222222,21.0,20.555555555555557,353.6666666666667,394.22222222222223,252.44444444444446,279.3333333333333,101.22222222222223,114.88888888888889,2.111111111111111,1.3333333333333333,0.4444444444444444,0
26.555555555555557,28.444444444444443,21.77777777777778,23.77777777777778,359.8888888888889,402.77777777777777,261.8888888888889,287.8888888888889,98.0,114.88888888888889,1.1111111111111112,0.8888888888888888,0.4444444444444444,0
18.0,28.88888888888889,17.11111111111111,21.11111111111111,304.55555555555554,393.55555555555554,205.88888888888889,279.6666666666667,98.66666666666667,113.88888888888889,1.2222222222222223,1.4444444444444444,0.3333333333333333,0
28.88888888888889,26.555555555555557,22.22222222222222,21.88888888888889,379.77777777777777,376.22222222222223,266.22222222222223,268.44444444444446,113.55555555555556,107.77777777777777,1.5555555555555556,1.8888888888888888,0.4444444444444444,1
21.555555555555557,21.444444444444443,22.444444444444443,19.88888888888889,338.77777777777777,327.55555555555554,211.33333333333334,223.22222222222223,127.44444444444444,104.33333333333333,1.4444444444444444,1.2222222222222223,0.5555555555555556,0
26.88888888888889,19.666666666666668,22.22222222222222,18.666666666666668,368.22222222222223,290.44444444444446,262.44444444444446,198.66666666666666,105.77777777777777,91.77777777777777,1.0,1.4444444444444444,0.6666666666666666,1
13.0,25.666666666666668,13.777777777777779,17.88888888888889,245.44444444444446,314.22222222222223,150.55555555555554,189.11111111111111,94.88888888888889,125.11111111111111,1.8888888888888888,1.2222222222222223,0.2222222222222222,0
18.0,27.11111111111111,17.666666666666668,19.88888888888889,321.6666666666667,375.1111111111111,203.0,238.11111111111111,118.66666666666667,137.0,1.7777777777777777,1.5555555555555556,0.3333333333333333,0
20.555555555555557,24.77777777777778,20.666666666666668,19.555555555555557,351.22222222222223,355.0,247.44444444444446,241.44444444444446,103.77777777777777,113.55555555555556,1.8888888888888888,1.6666666666666667,0.4444444444444444,0
13.777777777777779,27.444444444444443,14.0,22.555555555555557,215.88888888888889,370.77777777777777,106.66666666666667,217.44444444444446,109.22222222222223,153.33333333333334,1.3333333333333333,0.7777777777777778,0.1111111111111111,0
16.0,22.88888888888889,18.88888888888889,20.22222222222222,293.55555555555554,346.44444444444446,199.55555555555554,215.11111111111111,94.0,131.33333333333334,1.6666666666666667,1.1111111111111112,0.3333333333333333,0
22.555555555555557,25.11111111111111,18.444444444444443,18.666666666666668,346.0,327.6666666666667,254.66666666666666,203.44444444444446,91.33333333333333,124.22222222222223,2.6666666666666665,1.7777777777777777,0.4444444444444444,0
23.22222222222222,28.22222222222222,22.0,18.444444444444443,371.6666666666667,328.77777777777777,264.3333333333333,198.66666666666666,107.33333333333333,130.11111111111111,2.3333333333333335,1.0,0.3333333333333333,0
